Customer_ID,Customer_Name,Segment,City,State,Region,Gender,Age,Email,Registration_Date,Total_Sales,Total_Profit,Total_Orders,Average_Order_Value,Customer_Segment_Score
DM-12955,Dario Medina,Corporate,Yuma,Arizona,West,M,31,dario.medina@email.com,2016-03-29,1322.034,293.5,7,188.86,Silver
MV-18190,Mike Vittorini,Consumer,San Bernardino,California,West,F,47,mike.vittorini@email.com,2017-12-26,1734.574,365.51,7,247.8,Silver
NS-18640,Noel Staavos,Corporate,Baltimore,Maryland,East,M,56,noel.staavos@email.com,2015-05-18,2857.753,700.22,12,238.15,Silver
AS-10630,Ann Steele,Home Office,Seattle,Washington,West,M,68,ann.steele@email.com,2015-01-10,833.398,253.80999999999997,7,119.06,Bronze
MT-17815,Meg Tillman,Consumer,San Francisco,California,West,F,54,meg.tillman@email.com,2017-11-25,2890.139,887.9000000000001,6,481.69,Silver
SR-20425,Sharelle Roach,Home Office,New York City,New York,East,F,46,sharelle.roach@email.com,2016-06-28,3233.481,56.17999999999999,5,646.7,Silver
SV-20935,Susan Vittorini,Consumer,Albuquerque,New Mexico,West,F,49,susan.vittorini@email.com,2017-12-14,1903.491,468.33,8,237.94,Silver
RH-19510,Rick Huthwaite,Home Office,Los Angeles,California,West,M,56,rick.huthwaite@email.com,2017-03-22,6979.18,1340.65,6,1163.2,Gold
SB-20185,Sarah Brown,Consumer,Los Angeles,California,West,F,31,sarah.brown@email.com,2015-03-14,6410.996,1526.0100000000002,6,1068.5,Gold
CR-12820,Cyra Reiten,Home Office,Houston,Texas,Central,M,62,cyra.reiten@email.com,2017-07-14,1397.8724,346.03,3,465.96,Silver
EG-13900,Emily Grady,Consumer,Philadelphia,Pennsylvania,East,M,25,emily.grady@email.com,2015-01-16,1832.02,543.1800000000001,5,366.4,Silver
RD-19930,Russell D'Ascenzo,Consumer,Chicago,Illinois,Central,F,61,russell.d'ascenzo@email.com,2017-11-14,970.9420000000001,236.20999999999998,4,242.74,Bronze
JM-15865,John Murray,Consumer,San Angelo,Texas,Central,M,50,john.murray@email.com,2016-08-18,7625.076000000001,1725.56,7,1089.3,Gold
LW-16825,Laurel Workman,Corporate,Pasadena,Texas,Central,M,43,laurel.workman@email.com,2015-02-24,2238.061,483.90000000000003,5,447.61,Silver
BG-11695,Brooke Gillingham,Corporate,Garden City,Kansas,Central,F,50,brooke.gillingham@email.com,2015-07-24,1874.172,543.36,6,312.36,Silver
TT-21220,Thomas Thornton,Consumer,Los Angeles,California,West,M,44,thomas.thornton@email.com,2016-05-11,1427.0439999999999,286.45,8,178.38,Silver
EB-13930,Eric Barreto,Consumer,Chicago,Illinois,Central,M,41,eric.barreto@email.com,2017-04-20,944.6000000000001,253.46,5,188.92,Bronze
FP-14320,Frank Preis,Consumer,Philadelphia,Pennsylvania,East,F,20,frank.preis@email.com,2015-08-28,4046.746,947.76,8,505.84,Silver
JA-15970,Joseph Airdo,Consumer,Modesto,California,West,M,47,joseph.airdo@email.com,2015-02-15,6491.026,1886.3799999999999,8,811.38,Gold
TS-21655,Trudy Schmidt,Consumer,Houston,Texas,Central,F,30,trudy.schmidt@email.com,2017-08-27,3368.094,816.65,5,673.62,Silver
DP-13000,Darren Powers,Consumer,Chicago,Illinois,Central,F,67,darren.powers@email.com,2016-06-04,897.524,272.07,8,112.19,Bronze
JD-15895,Jonathan Doherty,Corporate,Riverside,California,West,F,45,jonathan.doherty@email.com,2017-03-11,7610.8640000000005,1844.01,11,691.9,Gold
GH-14485,Gene Hale,Corporate,Dallas,Texas,Central,M,73,gene.hale@email.com,2015-02-05,1361.2440000000001,187.66,2,680.62,Silver
CS-12490,Cindy Schnelling,Corporate,Lakeland,Florida,South,M,50,cindy.schnelling@email.com,2016-07-03,970.1105,253.07,4,242.53,Bronze
BF-11215,Benjamin Farhat,Home Office,New York City,New York,East,M,44,benjamin.farhat@email.com,2017-02-04,1585.162,296.63,4,396.29,Silver
NK-18490,Neil Knudson,Home Office,Philadelphia,Pennsylvania,East,M,34,neil.knudson@email.com,2015-05-03,572.048,186.01,7,81.72,Bronze
AZ-10750,Annie Zypern,Consumer,San Diego,California,West,M,52,annie.zypern@email.com,2015-05-28,1622.0179999999998,366.01,6,270.34,Silver
Co-12640,Corey-Lock,Consumer,Lawton,Oklahoma,Central,F,45,corey-lock@email.com,2015-06-30,1300.076,344.81,5,260.02,Silver
AG-10675,Anna Gayman,Consumer,Salem,Virginia,South,F,48,anna.gayman@email.com,2017-12-28,3489.0396000000005,923.28,7,498.43,Silver
EM-14140,Eugene Moren,Home Office,Santa Ana,California,West,M,42,eugene.moren@email.com,2015-08-03,4588.436000000001,674.78,6,764.74,Silver
CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,Central,M,37,carol.adams@email.com,2015-05-15,3789.7228,944.9099999999999,6,631.62,Silver
RB-19360,Raymond Buch,Consumer,Seattle,Washington,West,M,69,raymond.buch@email.com,2016-12-01,15117.339,3881.0200000000004,6,2519.56,Platinum
RD-19720,Roger Demir,Consumer,Middletown,Connecticut,East,F,22,roger.demir@email.com,2015-03-21,1419.737,363.2,10,141.97,Silver
MS-17830,Melanie Seite,Consumer,Baltimore,Maryland,East,F,67,melanie.seite@email.com,2016-09-21,370.348,86.57,4,92.59,Bronze
PG-18820,Patrick Gardner,Consumer,San Diego,California,West,M,68,patrick.gardner@email.com,2015-06-27,3086.907,665.74,13,237.45,Silver
KB-16240,Karen Bern,Corporate,Odessa,Texas,Central,M,72,karen.bern@email.com,2016-09-22,3152.6150000000002,624.45,7,450.37,Silver
RB-19465,Rick Bensley,Home Office,Milford,Connecticut,East,M,31,rick.bensley@email.com,2017-09-15,4715.466,1230.28,12,392.96,Silver
JD-15790,John Dryer,Consumer,Belleville,New Jersey,East,F,67,john.dryer@email.com,2016-09-26,2152.352,617.82,5,430.47,Silver
JJ-15445,Jennifer Jackson,Consumer,New York City,New York,East,F,36,jennifer.jackson@email.com,2017-09-30,709.178,163.76,5,141.84,Bronze
LT-17110,Liz Thompson,Consumer,San Diego,California,West,F,54,liz.thompson@email.com,2016-09-02,2936.252,716.8100000000001,8,367.03,Silver
AH-10690,Anna Häberlin,Corporate,San Francisco,California,West,M,73,anna.häberlin@email.com,2015-07-22,7888.294,1281.73,12,657.36,Gold
AB-10060,Adam Bellavance,Home Office,Seattle,Washington,West,M,19,adam.bellavance@email.com,2017-11-09,7755.62,2142.2200000000003,8,969.45,Gold
FM-14380,Fred McMath,Consumer,Jackson,Mississippi,South,F,66,fred.mcmath@email.com,2016-08-25,2523.266,621.1899999999999,9,280.36,Silver
GH-14410,Gary Hansen,Home Office,Los Angeles,California,West,M,34,gary.hansen@email.com,2016-02-09,2819.4669999999996,631.6,9,313.27,Silver
HE-14800,Harold Engle,Corporate,Chicago,Illinois,Central,M,44,harold.engle@email.com,2016-01-23,755.462,172.18,3,251.82,Bronze
CM-12115,Chad McGuire,Consumer,Los Angeles,California,West,F,36,chad.mcguire@email.com,2017-10-21,1661.6100000000001,350.6,4,415.4,Silver
TG-21310,Toby Gnade,Consumer,Des Moines,Washington,West,M,40,toby.gnade@email.com,2017-12-10,3058.372,649.1999999999999,5,611.67,Silver
DK-12985,Darren Koutras,Consumer,Springfield,Oregon,West,M,25,darren.koutras@email.com,2017-07-17,1687.04,481.78999999999996,5,337.41,Silver
SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,East,M,28,shahid.shariari@email.com,2017-06-16,3056.8070000000002,671.36,6,509.47,Silver
BM-11575,Brendan Murry,Corporate,Chicago,Illinois,Central,F,20,brendan.murry@email.com,2016-11-18,808.162,138.68,6,134.69,Bronze
MY-17380,Maribeth Yedwab,Corporate,Chicago,Illinois,Central,M,68,maribeth.yedwab@email.com,2017-02-27,2254.285,443.26,7,322.04,Silver
AG-10900,Arthur Gainer,Consumer,Chicago,Illinois,Central,M,40,arthur.gainer@email.com,2015-09-14,4510.797,891.29,10,451.08,Silver
SG-20470,Sheri Gordon,Consumer,Rockville,Maryland,East,M,74,sheri.gordon@email.com,2015-05-16,1884.798,546.51,8,235.6,Silver
CC-12370,Christopher Conant,Consumer,New York City,New York,East,M,61,christopher.conant@email.com,2015-03-27,12129.072000000002,2306.6200000000003,5,2425.81,Platinum
LR-16915,Lena Radford,Consumer,Durham,North Carolina,South,M,20,lena.radford@email.com,2015-12-04,5142.892,989.1199999999999,6,857.15,Gold
DB-13120,David Bremer,Corporate,Santa Barbara,California,West,F,43,david.bremer@email.com,2015-01-03,2973.094,690.07,7,424.73,Silver
LP-17095,Liz Preis,Consumer,Knoxville,Tennessee,South,M,26,liz.preis@email.com,2017-10-14,3104.439,540.26,6,517.41,Silver
SA-20830,Sue Ann Reed,Consumer,Daytona Beach,Florida,South,F,56,sue.ann.reed@email.com,2015-07-23,4767.3415,1049.48,10,476.73,Silver
BG-11035,Barry Gonzalez,Consumer,Nashville,Tennessee,South,M,22,barry.gonzalez@email.com,2017-06-23,2798.948,768.6899999999999,8,349.87,Silver
DM-12955,Dario Medina,Corporate,Nashville,Tennessee,South,F,20,dario.medina@email.com,2015-07-26,1322.034,293.5,7,188.86,Silver
MC-17845,Michael Chen,Consumer,Dallas,Texas,Central,M,36,michael.chen@email.com,2015-10-04,3805.714,947.2800000000001,7,543.67,Silver
ML-17395,Marina Lichtenstein,Corporate,Murfreesboro,Tennessee,South,F,28,marina.lichtenstein@email.com,2017-08-30,2722.843,585.16,9,302.54,Silver
RD-19930,Russell D'Ascenzo,Consumer,Dallas,Texas,Central,F,39,russell.d'ascenzo@email.com,2017-08-20,970.9420000000001,236.20999999999998,4,242.74,Bronze
AB-10015,Aaron Bergman,Consumer,Arlington,Texas,Central,F,64,aaron.bergman@email.com,2016-03-25,886.156,186.16,3,295.39,Bronze
EA-14035,Erin Ashbrook,Corporate,Pasadena,California,West,M,61,erin.ashbrook@email.com,2017-07-18,2752.441,605.32,12,229.37,Silver
SF-20065,Sandra Flanagan,Consumer,Everett,Massachusetts,East,M,65,sandra.flanagan@email.com,2017-02-05,763.5459999999999,218.1,7,109.08,Bronze
BC-11125,Becky Castell,Home Office,Troy,New York,East,M,47,becky.castell@email.com,2015-07-02,2933.676,777.99,9,325.96,Silver
PF-19165,Philip Fox,Consumer,Sandy Springs,Georgia,South,F,25,philip.fox@email.com,2016-06-27,2770.0,528.14,6,461.67,Silver
SE-20110,Sanjit Engle,Consumer,San Jose,California,West,M,30,sanjit.engle@email.com,2015-07-25,12209.438000000002,2838.66,11,1109.95,Platinum
CJ-12010,Caroline Jumper,Consumer,Jacksonville,Florida,South,F,35,caroline.jumper@email.com,2015-04-13,11164.974,2261.62,8,1395.62,Platinum
PT-19090,Pete Takahito,Consumer,Jacksonville,Florida,South,M,30,pete.takahito@email.com,2016-05-16,158.46,42.82,3,52.82,Bronze
LH-16900,Lena Hernandez,Consumer,New York City,New York,East,M,58,lena.hernandez@email.com,2017-02-05,2295.332,569.0600000000001,9,255.04,Silver
BW-11200,Ben Wallace,Consumer,San Francisco,California,West,M,62,ben.wallace@email.com,2017-05-09,1738.406,330.86,6,289.73,Silver
BS-11365,Bill Shonely,Corporate,Columbus,Georgia,South,M,72,bill.shonely@email.com,2015-08-04,10501.653,613.05,5,2100.33,Platinum
DP-13390,Dennis Pardue,Home Office,Aurora,Illinois,Central,M,41,dennis.pardue@email.com,2015-06-21,5480.723999999999,1763.74,9,608.97,Gold
CS-12400,Christopher Schild,Home Office,Philadelphia,Pennsylvania,East,F,66,christopher.schild@email.com,2016-02-23,3651.8585000000003,967.97,9,405.76,Silver
MS-17365,Maribeth Schnelling,Consumer,Chicago,Illinois,Central,F,38,maribeth.schnelling@email.com,2016-09-20,7443.6900000000005,1902.8300000000002,10,744.37,Gold
DK-12895,Dana Kaydos,Consumer,Seattle,Washington,West,F,66,dana.kaydos@email.com,2015-01-02,4282.176,989.43,5,856.44,Silver
SN-20560,Skye Norling,Home Office,Roseville,Michigan,Central,M,74,skye.norling@email.com,2017-08-12,1860.418,564.34,6,310.07,Silver
TC-21475,Tony Chapman,Home Office,Fayetteville,Arkansas,South,F,24,tony.chapman@email.com,2016-04-21,1244.976,302.82,9,138.33,Silver
AM-10705,Anne McFarland,Consumer,Jacksonville,North Carolina,South,F,49,anne.mcfarland@email.com,2017-01-12,5664.022,1531.24,8,708.0,Gold
AJ-10960,Astrea Jones,Consumer,New York City,New York,East,F,19,astrea.jones@email.com,2017-08-14,629.2479999999999,160.98999999999998,3,209.75,Bronze
KH-16360,Katherine Hughes,Consumer,Dover,Delaware,East,M,48,katherine.hughes@email.com,2016-12-10,3100.612,856.67,6,516.77,Silver
LP-17095,Liz Preis,Consumer,Aurora,Illinois,Central,M,55,liz.preis@email.com,2015-05-22,3104.439,540.26,6,517.41,Silver
JE-15715,Joe Elijah,Consumer,New York City,New York,East,M,38,joe.elijah@email.com,2016-07-22,8697.842999999999,2113.43,10,869.78,Gold
MY-18295,Muhammed Yedwab,Corporate,El Cajon,California,West,F,51,muhammed.yedwab@email.com,2017-03-08,3601.88,741.68,10,360.19,Silver
FC-14245,Frank Carlisle,Home Office,Springfield,Ohio,East,F,43,frank.carlisle@email.com,2017-07-26,3418.742,802.31,7,488.39,Silver
ND-18460,Neil Ducich,Corporate,Mount Vernon,New York,East,M,60,neil.ducich@email.com,2015-11-22,2893.455,830.86,6,482.24,Silver
DB-13360,Dennis Bolton,Home Office,Lakewood,Ohio,East,F,53,dennis.bolton@email.com,2017-03-15,1081.466,231.06,5,216.29,Silver
LC-16960,Lindsay Castell,Home Office,Tampa,Florida,South,M,49,lindsay.castell@email.com,2016-12-05,3246.626,273.82,4,811.66,Silver
BD-11725,Bruce Degenhardt,Consumer,Columbus,Georgia,South,M,34,bruce.degenhardt@email.com,2017-07-04,1526.5,456.58000000000004,6,254.42,Silver
MC-17605,Matt Connell,Corporate,Jacksonville,North Carolina,South,F,58,matt.connell@email.com,2017-08-14,2258.192,491.2,8,282.27,Silver
SZ-20035,Sam Zeldin,Home Office,Saint Charles,Illinois,Central,F,61,sam.zeldin@email.com,2017-03-22,3625.329,935.88,11,329.58,Silver
DH-13675,Duane Huffman,Home Office,Miami,Florida,South,M,38,duane.huffman@email.com,2016-04-08,1043.096,238.26,4,260.77,Silver
LC-16885,Lena Creighton,Consumer,Troy,Ohio,East,F,22,lena.creighton@email.com,2016-06-13,7663.126,1844.34,12,638.59,Gold
JO-15145,Jack O'Briant,Corporate,Seattle,Washington,West,F,45,jack.o'briant@email.com,2017-03-31,3254.949,858.7,9,361.66,Silver
EB-13750,Edward Becker,Corporate,Arlington,Virginia,South,F,68,edward.becker@email.com,2017-10-13,3236.314,706.15,10,323.63,Silver
RS-19765,Roland Schwarz,Corporate,Charlotte,North Carolina,South,F,43,roland.schwarz@email.com,2017-12-16,4159.7699999999995,937.99,8,519.97,Silver
RB-19435,Richard Bierner,Consumer,Roseville,California,West,M,55,richard.bierner@email.com,2017-09-24,1864.156,403.53000000000003,7,266.31,Silver
OT-18730,Olvera Toch,Consumer,Detroit,Michigan,Central,F,24,olvera.toch@email.com,2015-05-05,3818.624,933.78,5,763.72,Silver
GZ-14545,George Zrebassa,Corporate,Los Angeles,California,West,F,50,george.zrebassa@email.com,2015-02-04,2454.6220000000003,598.96,4,613.66,Silver
NL-18310,Nancy Lomonaco,Home Office,San Francisco,California,West,M,19,nancy.lomonaco@email.com,2017-10-08,1418.0900000000001,290.49,4,354.52,Silver
BG-11740,Bruce Geld,Consumer,Bakersfield,California,West,M,64,bruce.geld@email.com,2016-02-19,1006.356,189.72,6,167.73,Silver
MT-18070,Michelle Tran,Home Office,Tulsa,Oklahoma,Central,F,32,michelle.tran@email.com,2015-07-01,1319.4498,351.90000000000003,4,329.86,Silver
GW-14605,Giulietta Weimer,Consumer,Houston,Texas,Central,M,66,giulietta.weimer@email.com,2016-04-21,2189.019,573.24,7,312.72,Silver
BD-11500,Bradley Drucker,Consumer,Columbus,Georgia,South,F,41,bradley.drucker@email.com,2015-09-04,4411.2429999999995,784.89,6,735.21,Silver
PV-18985,Paul Van Hugh,Home Office,League City,Texas,Central,F,36,paul.van.hugh@email.com,2015-04-24,2876.046,839.8000000000001,5,575.21,Silver
HM-14980,Henry MacAllister,Consumer,Burlington,North Carolina,South,M,22,henry.macallister@email.com,2015-09-24,736.276,143.13,4,184.07,Bronze
SF-20065,Sandra Flanagan,Consumer,Dallas,Texas,Central,F,24,sandra.flanagan@email.com,2017-03-24,763.5459999999999,218.1,7,109.08,Bronze
SC-20380,Shahid Collister,Consumer,Houston,Texas,Central,F,40,shahid.collister@email.com,2015-12-24,5992.536,1474.49,9,665.84,Gold
ND-18370,Natalie DeCherney,Consumer,Long Beach,New York,East,F,25,natalie.decherney@email.com,2017-02-17,4326.139,1139.9199999999998,9,480.68,Silver
FC-14245,Frank Carlisle,Home Office,Hialeah,Florida,South,M,52,frank.carlisle@email.com,2017-06-18,3418.742,802.31,7,488.39,Silver
KL-16555,Kelly Lampkin,Corporate,Aurora,Illinois,Central,F,74,kelly.lampkin@email.com,2016-02-28,5016.488,1267.97,8,627.06,Gold
XP-21865,Xylona Preis,Consumer,Belleville,New Jersey,East,M,56,xylona.preis@email.com,2017-06-30,2374.658,643.01,11,215.88,Silver
PS-18760,Pamela Stobb,Consumer,Andover,Massachusetts,East,F,45,pamela.stobb@email.com,2016-05-29,2181.479,556.89,6,363.58,Silver
CW-11905,Carl Weiss,Home Office,Newark,Delaware,East,M,46,carl.weiss@email.com,2017-05-16,1136.592,314.75,6,189.43,Silver
KH-16360,Katherine Hughes,Consumer,Arlington,Virginia,South,F,70,katherine.hughes@email.com,2017-12-26,3100.612,856.67,6,516.77,Silver
TC-20980,Tamara Chand,Corporate,Decatur,Alabama,South,M,61,tamara.chand@email.com,2017-06-30,19052.218,5255.24,5,3810.44,Platinum
YS-21880,Yana Sorensen,Corporate,Hesperia,California,West,F,71,yana.sorensen@email.com,2016-09-03,6720.4439999999995,1883.8899999999999,8,840.06,Gold
CC-12220,Chris Cortes,Consumer,Chesapeake,Virginia,South,M,38,chris.cortes@email.com,2015-06-04,3670.258,674.44,11,333.66,Silver
ZD-21925,Zuschuss Donatelli,Consumer,Los Angeles,California,West,M,31,zuschuss.donatelli@email.com,2016-03-14,1493.944,280.17,5,298.79,Silver
JK-15370,Jay Kimmel,Consumer,Huntsville,Alabama,South,M,55,jay.kimmel@email.com,2017-11-02,2136.458,491.65,7,305.21,Silver
GM-14440,Gary McGarr,Consumer,Knoxville,Tennessee,South,M,35,gary.mcgarr@email.com,2017-08-26,3582.8199999999997,804.63,7,511.83,Silver
JW-15220,Jane Waco,Corporate,Lawrence,Massachusetts,East,M,35,jane.waco@email.com,2016-02-29,7721.714,2243.27,6,1286.95,Gold
BO-11350,Bill Overfelt,Corporate,Philadelphia,Pennsylvania,East,M,57,bill.overfelt@email.com,2015-10-25,2682.728,750.32,5,536.55,Silver
XP-21865,Xylona Preis,Consumer,Athens,Georgia,South,F,57,xylona.preis@email.com,2016-09-04,2374.658,643.01,11,215.88,Silver
MM-18055,Michelle Moray,Consumer,Great Falls,Montana,West,M,46,michelle.moray@email.com,2017-11-19,2749.881,652.47,8,343.74,Silver
TS-21655,Trudy Schmidt,Consumer,El Paso,Texas,Central,F,26,trudy.schmidt@email.com,2016-11-19,3368.094,816.65,5,673.62,Silver
JL-15235,Janet Lee,Consumer,Kissimmee,Florida,South,M,53,janet.lee@email.com,2015-03-23,2203.7,528.61,5,440.74,Silver
SZ-20035,Sam Zeldin,Home Office,Seattle,Washington,West,F,34,sam.zeldin@email.com,2015-11-12,3625.329,935.88,11,329.58,Silver
LR-17035,Lisa Ryan,Corporate,Santa Clara,California,West,M,41,lisa.ryan@email.com,2015-12-21,1879.306,504.89,5,375.86,Silver
SV-20365,Seth Vernon,Consumer,Los Angeles,California,West,F,65,seth.vernon@email.com,2016-09-05,11470.949999999999,2827.32,10,1147.09,Platinum
MG-17890,Michael Granlund,Home Office,Fresno,California,West,F,44,michael.granlund@email.com,2017-08-10,776.384,162.45,9,86.26,Bronze
NC-18415,Nathan Cano,Consumer,Fort Worth,Texas,Central,F,28,nathan.cano@email.com,2017-09-13,2218.9900000000002,622.22,6,369.83,Silver
RO-19780,Rose O'Brian,Consumer,San Francisco,California,West,M,49,rose.o'brian@email.com,2016-12-26,3815.478,1139.49,7,545.07,Silver
JL-15175,James Lanier,Home Office,San Francisco,California,West,M,59,james.lanier@email.com,2017-11-27,1571.523,351.25,5,314.3,Silver
PW-19030,Pauline Webber,Corporate,Pompano Beach,Florida,South,F,63,pauline.webber@email.com,2015-03-08,3454.916,548.9399999999999,10,345.49,Silver
MF-18250,Monica Federle,Corporate,Houston,Texas,Central,M,67,monica.federle@email.com,2015-07-16,1758.3,449.34999999999997,5,351.66,Silver
CC-12220,Chris Cortes,Consumer,Chicago,Illinois,Central,F,64,chris.cortes@email.com,2016-01-25,3670.258,674.44,11,333.66,Silver
MH-17440,Mark Haberlin,Corporate,Houston,Texas,Central,F,20,mark.haberlin@email.com,2017-11-13,400.016,133.45000000000002,4,100.0,Bronze
CD-12790,Cynthia Delaney,Home Office,Shelton,Connecticut,East,F,26,cynthia.delaney@email.com,2015-09-21,1860.732,527.37,5,372.15,Silver
CV-12805,Cynthia Voltz,Corporate,Oakland,California,West,M,42,cynthia.voltz@email.com,2016-01-16,2370.3136,667.0300000000001,9,263.37,Silver
TB-21625,Trudy Brown,Consumer,Manchester,Connecticut,East,F,49,trudy.brown@email.com,2016-11-30,2797.668,643.9399999999999,9,310.85,Silver
DG-13300,Deirdre Greer,Corporate,Orange,New Jersey,East,M,43,deirdre.greer@email.com,2015-02-22,3195.818,897.17,5,639.16,Silver
RD-19810,Ross DeVincentis,Home Office,Akron,Ohio,East,F,37,ross.devincentis@email.com,2015-05-10,1137.616,302.08,8,142.2,Silver
JB-16045,Julia Barnett,Home Office,Danbury,Connecticut,East,M,45,julia.barnett@email.com,2015-11-17,2518.115,653.3,5,503.62,Silver
EJ-14155,Eva Jacobs,Consumer,Franklin,Massachusetts,East,M,49,eva.jacobs@email.com,2016-10-30,2656.691,443.77,5,531.34,Silver
BD-11620,Brian DeCherney,Consumer,Wilmington,North Carolina,South,M,26,brian.decherney@email.com,2016-07-23,1538.11,417.58000000000004,6,256.35,Silver
MR-17545,Mathew Reese,Home Office,Houston,Texas,Central,F,29,mathew.reese@email.com,2017-04-20,639.178,125.26,4,159.79,Bronze
SR-20425,Sharelle Roach,Home Office,Springfield,Ohio,East,F,35,sharelle.roach@email.com,2015-05-11,3233.481,56.17999999999999,5,646.7,Silver
TH-21100,Thea Hendricks,Consumer,Glendale,Arizona,West,M,38,thea.hendricks@email.com,2017-10-27,2422.824,467.66999999999996,5,484.56,Silver
BD-11635,Brian Derr,Consumer,New York City,New York,East,F,72,brian.derr@email.com,2017-02-28,582.646,155.4,3,194.22,Bronze
SM-20950,Suzanne McNair,Corporate,Los Angeles,California,West,F,70,suzanne.mcnair@email.com,2017-04-26,4464.862,1242.21,11,405.9,Silver
HE-14800,Harold Engle,Corporate,Newark,Delaware,East,F,51,harold.engle@email.com,2016-07-15,755.462,172.18,3,251.82,Bronze
JK-15640,Jim Kriz,Home Office,San Bernardino,California,West,F,64,jim.kriz@email.com,2015-11-22,4760.434,1051.44,9,528.94,Silver
ON-18715,Odella Nelson,Corporate,Burlington,North Carolina,South,M,54,odella.nelson@email.com,2017-03-07,1567.52,421.09000000000003,9,174.17,Silver
TH-21100,Thea Hendricks,Consumer,Salem,Virginia,South,M,36,thea.hendricks@email.com,2017-12-02,2422.824,467.66999999999996,5,484.56,Silver
MD-17350,Maribeth Dona,Consumer,Dallas,Texas,Central,M,73,maribeth.dona@email.com,2015-07-28,2716.412,624.52,6,452.74,Silver
AH-10075,Adam Hart,Corporate,Arlington,Texas,Central,F,73,adam.hart@email.com,2017-05-01,3250.337,946.98,10,325.03,Silver
ML-17755,Max Ludwig,Home Office,Marion,Iowa,Central,M,50,max.ludwig@email.com,2016-06-25,2071.9139999999998,627.29,7,295.99,Silver
LB-16795,Laurel Beltran,Home Office,Seattle,Washington,West,F,39,laurel.beltran@email.com,2016-05-04,4985.676,1451.26,8,623.21,Silver
NP-18670,Nora Paige,Consumer,Lakewood,New Jersey,East,M,57,nora.paige@email.com,2016-01-19,3908.402,617.4200000000001,5,781.68,Silver
EB-13750,Edward Becker,Corporate,Cincinnati,Ohio,East,M,28,edward.becker@email.com,2016-08-04,3236.314,706.15,10,323.63,Silver
RP-19390,Resi Pölking,Consumer,Thornton,Colorado,West,F,68,resi.pölking@email.com,2016-01-25,5153.084,1279.98,12,429.42,Gold
DC-12850,Dan Campbell,Consumer,Roseville,Michigan,Central,F,51,dan.campbell@email.com,2016-04-26,3336.168,1096.95,9,370.69,Silver
DJ-13510,Don Jones,Corporate,Tempe,Arizona,West,M,60,don.jones@email.com,2015-02-03,2501.6879999999996,678.3100000000001,8,312.71,Silver
CL-12565,Clay Ludtke,Consumer,Reading,Pennsylvania,East,M,29,clay.ludtke@email.com,2016-09-24,10880.546,2360.46,12,906.71,Platinum
NC-18340,Nat Carroll,Consumer,Apple Valley,Minnesota,Central,M,55,nat.carroll@email.com,2015-09-12,2461.404,564.73,5,492.28,Silver
KN-16450,Kean Nguyen,Corporate,Baltimore,Maryland,East,F,34,kean.nguyen@email.com,2015-01-24,2171.962,422.84000000000003,5,434.39,Silver
SC-20260,Scott Cohen,Corporate,Corpus Christi,Texas,Central,M,23,scott.cohen@email.com,2016-08-02,3729.7929999999997,887.5600000000001,8,466.22,Silver
AM-10705,Anne McFarland,Consumer,Las Vegas,Nevada,West,F,29,anne.mcfarland@email.com,2015-05-21,5664.022,1531.24,8,708.0,Gold
RA-19945,Ryan Akin,Consumer,Cleveland,Ohio,East,F,24,ryan.akin@email.com,2017-08-17,1686.9225,448.49,5,337.38,Silver
MM-17260,Magdelene Morse,Consumer,Seattle,Washington,West,F,24,magdelene.morse@email.com,2015-11-14,1314.023,337.5,4,328.51,Silver
BN-11470,Brad Norvell,Corporate,Chicago,Illinois,Central,M,40,brad.norvell@email.com,2015-09-22,265.296,68.83,4,66.32,Bronze
JB-16045,Julia Barnett,Home Office,Columbus,Ohio,East,F,66,julia.barnett@email.com,2017-01-20,2518.115,653.3,5,503.62,Silver
DB-13615,Doug Bickford,Consumer,Tucson,Arizona,West,F,20,doug.bickford@email.com,2017-04-12,1989.05,543.07,7,284.15,Silver
JB-16045,Julia Barnett,Home Office,Philadelphia,Pennsylvania,East,M,19,julia.barnett@email.com,2017-06-03,2518.115,653.3,5,503.62,Silver
AH-10075,Adam Hart,Corporate,Cranston,Rhode Island,East,F,20,adam.hart@email.com,2015-12-31,3250.337,946.98,10,325.03,Silver
AI-10855,Arianne Irving,Consumer,San Francisco,California,West,F,70,arianne.irving@email.com,2016-08-21,4375.786,826.27,10,437.58,Silver
TH-21115,Thea Hudgings,Corporate,Houston,Texas,Central,M,66,thea.hudgings@email.com,2016-01-25,2942.772,785.02,4,735.69,Silver
TH-21235,Tiffany House,Corporate,Chicago,Illinois,Central,F,73,tiffany.house@email.com,2017-02-12,1022.201,235.97,8,127.78,Silver
AT-10735,Annie Thurman,Consumer,Bristol,Connecticut,East,F,28,annie.thurman@email.com,2015-08-16,3831.864,1102.74,10,383.19,Silver
JH-15820,John Huston,Consumer,Holland,Michigan,Central,M,56,john.huston@email.com,2015-11-22,528.91,141.32,6,88.15,Bronze
DR-12940,Daniel Raglin,Home Office,Albuquerque,New Mexico,West,F,61,daniel.raglin@email.com,2017-02-28,8350.868,1820.34,8,1043.86,Gold
AB-10165,Alan Barnes,Consumer,Louisville,Colorado,West,F,70,alan.barnes@email.com,2015-12-16,1113.838,320.61,8,139.23,Silver
